city,timestamp,temperature,season
New York,2010-02-17,-5.930641800587351,winter
New York,2010-02-18,0.7713897290692894,winter
New York,2010-02-19,-4.7388074161852,winter
New York,2010-02-20,4.196168355311895,winter
New York,2010-02-21,-15.10355263491186,winter
New York,2010-02-22,-2.4244834479195574,winter
New York,2010-02-23,-7.144874899499882,winter
New York,2010-02-24,0.1859113661487964,winter
New York,2010-02-25,1.7069665877126954,winter
New York,2010-02-26,-2.3588063160511346,winter
New York,2010-02-27,0.7746569568481727,winter
New York,2010-02-28,4.669363267796681,winter
New York,2010-03-01,13.776350610572635,spring
New York,2010-03-02,3.4289624777761816,spring
New York,2010-03-03,12.254361391228628,spring
New York,2010-03-04,3.951558810537831,spring
New York,2010-03-05,7.497648417992504,spring
New York,2010-03-06,7.244472424279151,spring
New York,2010-03-07,10.014797481547342,spring
New York,2010-03-08,11.384231483687131,spring
New York,2010-03-09,13.295808633883986,spring
New York,2010-03-10,10.826215057583367,spring
New York,2010-03-11,3.268470432438667,spring
New York,2010-03-12,14.853610746337694,spring
New York,2010-03-13,0.5909593964088717,spring
New York,2010-03-14,2.0833835583883022,spring
New York,2010-03-15,7.489217610294634,spring
New York,2010-03-16,18.645305589056772,spring
New York,2010-03-17,13.476626724775901,spring
New York,2010-03-18,9.019283114298807,spring
New York,2010-03-19,13.717902401945121,spring
New York,2010-03-20,9.847483814799313,spring
New York,2010-03-21,10.43468016014062,spring
New York,2010-03-22,8.079066794979799,spring
New York,2010-03-23,7.953538230871914,spring
New York,2010-03-24,12.826066081548817,spring
New York,2010-03-25,9.63702184020423,spring
New York,2010-03-26,10.341264440819218,spring
New York,2010-03-27,12.425281116957617,spring
New York,2010-03-28,13.293708230823412,spring
New York,2010-03-29,10.455615418541916,spring
New York,2010-03-30,12.53796152966469,spring
New York,2010-03-31,12.86324669456581,spring
New York,2010-04-01,7.322920173174962,spring
New York,2010-04-02,16.71579216550077,spring
New York,2010-04-03,4.512775730126827,spring
New York,2010-04-04,11.753753222312676,spring
New York,2010-04-05,8.577184711695336,spring
New York,2010-04-06,13.141908026682538,spring
New York,2010-04-07,4.754918538501379,spring
New York,2010-04-08,7.205786828890162,spring
New York,2010-04-09,11.975297171728398,spring
New York,2010-04-10,8.671317365857515,spring
New York,2010-04-11,15.575150383708714,spring
New York,2010-04-12,12.750916473742443,spring
New York,2010-04-13,3.259311936780337,spring
New York,2010-04-14,8.574440252656828,spring
New York,2010-04-15,4.029664931924204,spring
New York,2010-04-16,2.365132042427099,spring
New York,2010-04-17,15.115059173915714,spring
New York,2010-04-18,8.01377947754334,spring
New York,2010-04-19,11.412156012660272,spring
New York,2010-04-20,5.7194924174738695,spring
New York,2010-04-21,14.611059252934277,spring
New York,2010-04-22,5.380520592861394,spring
New York,2010-04-23,14.54431775594243,spring
New York,2010-04-24,7.999587025019561,spring
New York,2010-04-25,19.117092507628676,spring
New York,2010-04-26,11.194641179519706,spring
New York,2010-04-27,9.793057536865813,spring
New York,2010-04-28,7.796597906016851,spring
New York,2010-04-29,14.766451875413237,spring
New York,2010-04-30,11.909841422574763,spring
New York,2010-05-01,5.40598840841429,spring
New York,2010-05-02,20.30364418278016,spring
New York,2010-05-03,14.933919886597707,spring
New York,2010-05-04,-2.054397446775212,spring
New York,2010-05-05,8.422708418437704,spring
New York,2010-05-06,10.663009967678086,spring
New York,2010-05-07,4.5900379108750125,spring
New York,2010-05-08,9.418651925772265,spring
New York,2010-05-09,2.6194641531820597,spring
New York,2010-05-10,12.291105699829597,spring
New York,2010-05-11,9.982568411463918,spring
New York,2010-05-12,11.81283489602661,spring
New York,2010-05-13,15.377155439722724,spring
New York,2010-05-14,12.472811780805026,spring
New York,2010-05-15,9.733191956854858,spring
New York,2010-05-16,15.998230329394735,spring
New York,2010-05-17,13.57112973886596,spring
New York,2010-05-18,16.341968817142092,spring
New York,2010-05-19,10.144754182640117,spring
New York,2010-05-20,4.951012026441989,spring
New York,2010-05-21,9.479108962397522,spring
New York,2010-05-22,10.153951046720891,spring
New York,2010-05-23,5.199386319347472,spring
New York,2010-05-24,12.061235139324346,spring
New York,2010-05-25,14.558532792470423,spring
New York,2010-05-26,9.713931187686564,spring
New York,2010-05-27,17.089218499319955,spring
New York,2010-05-28,16.031831475337782,spring
New York,2010-05-29,3.631076150932037,spring
New York,2010-05-30,14.583530355164118,spring
New York,2010-05-31,7.377133084582516,spring
New York,2010-06-01,20.629581652365268,summer
New York,2010-06-02,30.223584397451837,summer
New York,2010-06-03,20.77298447869135,summer
New York,2010-06-04,31.261120027807173,summer
New York,2010-06-05,21.998822533318588,summer
New York,2010-06-06,34.799203853653836,summer
New York,2010-06-07,29.9760955040167,summer
New York,2010-06-08,20.665025568703612,summer
New York,2010-06-09,20.067062464428915,summer
New York,2010-06-10,30.38173890318922,summer
New York,2010-06-11,25.008730464406167,summer
New York,2010-06-12,32.92610043329532,summer
New York,2010-06-13,24.79074661928645,summer
New York,2010-06-14,29.136610912875014,summer
New York,2010-06-15,20.18505263002883,summer
New York,2010-06-16,27.89578539366846,summer
New York,2010-06-17,21.04484851193576,summer
New York,2010-06-18,26.45236885225167,summer
New York,2010-06-19,21.41717268483003,summer
New York,2010-06-20,24.30789478992102,summer
New York,2010-06-21,21.482312075212434,summer
New York,2010-06-22,20.684543242997147,summer
New York,2010-06-23,25.349332432426706,summer
New York,2010-06-24,26.44139440685656,summer
New York,2010-06-25,21.80904884336423,summer
New York,2010-06-26,30.588495879933163,summer
New York,2010-06-27,26.30658805564821,summer
New York,2010-06-28,30.67008293419149,summer
New York,2010-06-29,24.25942015486664,summer
New York,2010-06-30,20.89657562456771,summer
New York,2010-07-01,15.875379540086398,summer
New York,2010-07-02,24.779001895918963,summer
New York,2010-07-03,23.410811767588616,summer
New York,2010-07-04,19.460065125980165,summer
New York,2010-07-05,32.68023407445896,summer
New York,2010-07-06,27.17801886788011,summer
New York,2010-07-07,29.091843811039006,summer
New York,2010-07-08,22.917117741491705,summer
New York,2010-07-09,18.424520570399327,summer
New York,2010-07-10,19.982323039467328,summer
New York,2010-07-11,26.247831213796367,summer
New York,2010-07-12,29.04512874268285,summer
New York,2010-07-13,31.67956517836182,summer
New York,2010-07-14,16.88802322576859,summer
New York,2010-07-15,36.94068562043238,summer
New York,2010-07-16,22.81917815387071,summer
New York,2010-07-17,31.744629240830427,summer
New York,2010-07-18,25.305844415303604,summer
New York,2010-07-19,24.455837102337902,summer
New York,2010-07-20,27.733117747994566,summer
New York,2010-07-21,24.902846770118398,summer
New York,2010-07-22,31.01883805595258,summer
New York,2010-07-23,19.951924007397963,summer
New York,2010-07-24,18.624098325486624,summer
New York,2010-07-25,27.42263010042842,summer
New York,2010-07-26,25.911405579263647,summer
New York,2010-07-27,23.43029955558657,summer
New York,2010-07-28,24.262361904617737,summer
New York,2010-07-29,28.162515929102323,summer
New York,2010-07-30,17.508669934383928,summer
New York,2010-07-31,30.81117016890386,summer
New York,2010-08-01,32.07902595093479,summer
New York,2010-08-02,23.684018505415285,summer
New York,2010-08-03,21.37607315381532,summer
New York,2010-08-04,21.32163586746398,summer
New York,2010-08-05,18.954042233711654,summer
New York,2010-08-06,21.590293085824122,summer
New York,2010-08-07,20.42000189966291,summer
New York,2010-08-08,23.579011599167067,summer
New York,2010-08-09,30.368378986122764,summer
New York,2010-08-10,24.96211160995157,summer
New York,2010-08-11,36.30027154334741,summer
New York,2010-08-12,22.1136053346481,summer
New York,2010-08-13,27.904487391557762,summer
New York,2010-08-14,31.338952676589166,summer
New York,2010-08-15,33.51415536304157,summer
New York,2010-08-16,24.520801474599825,summer
New York,2010-08-17,23.087944411622136,summer
New York,2010-08-18,23.86819574782842,summer
New York,2010-08-19,26.588734239677617,summer
New York,2010-08-20,17.994384450150015,summer
New York,2010-08-21,17.11220481864563,summer
New York,2010-08-22,25.033870611571427,summer
New York,2010-08-23,29.93970089571642,summer
New York,2010-08-24,13.367386317325431,summer
New York,2010-08-25,28.347813079349322,summer
New York,2010-08-26,28.443174327131768,summer
New York,2010-08-27,32.89439797301801,summer
New York,2010-08-28,28.471073459750073,summer
New York,2010-08-29,30.888884204468596,summer
New York,2010-08-30,23.130709937344662,summer
New York,2010-08-31,31.455375883977087,summer
New York,2010-09-01,14.263386590049517,autumn
New York,2010-09-02,14.6545369996655,autumn
New York,2010-09-03,14.25212414287106,autumn
New York,2010-09-04,14.061802811062542,autumn
New York,2010-09-05,18.147352584253525,autumn
New York,2010-09-06,18.314811641263724,autumn
New York,2010-09-07,10.503258960709518,autumn
New York,2010-09-08,14.167621827363316,autumn
New York,2010-09-09,12.609003852537391,autumn
New York,2010-09-10,21.059987055138492,autumn
New York,2010-09-11,15.558044030813852,autumn
New York,2010-09-12,14.636710091240488,autumn
New York,2010-09-13,14.503000804627899,autumn
New York,2010-09-14,12.12780490458865,autumn
New York,2010-09-15,15.157559891110084,autumn
New York,2010-09-16,12.667087342391325,autumn
New York,2010-09-17,18.87585257166505,autumn
New York,2010-09-18,13.50538025325519,autumn
New York,2010-09-19,18.758295557439286,autumn
New York,2010-09-20,10.1785558981307,autumn
New York,2010-09-21,10.72651997037377,autumn
New York,2010-09-22,13.028383694389042,autumn
New York,2010-09-23,14.987176164457875,autumn
New York,2010-09-24,14.372829789294421,autumn
New York,2010-09-25,4.445575752583695,autumn
New York,2010-09-26,15.612187390100832,autumn
New York,2010-09-27,12.472154245562793,autumn
New York,2010-09-28,13.743375503667924,autumn
New York,2010-09-29,9.587897220368797,autumn
New York,2010-09-30,16.153050687998515,autumn
New York,2010-10-01,6.2046337528939155,autumn
New York,2010-10-02,16.872899972835782,autumn
New York,2010-10-03,29.33921643732251,autumn
New York,2010-10-04,15.582956226586637,autumn
New York,2010-10-05,14.67178136345149,autumn
New York,2010-10-06,7.075743391552942,autumn
New York,2010-10-07,10.581355025202129,autumn
New York,2010-10-08,14.843450727041331,autumn
New York,2010-10-09,26.42914615514875,autumn
New York,2010-10-10,18.629157654791065,autumn
New York,2010-10-11,24.482160705898863,autumn
New York,2010-10-12,10.248263173060714,autumn
New York,2010-10-13,10.188724014006095,autumn
New York,2010-10-14,17.8922386046332,autumn
New York,2010-10-15,18.500220662435414,autumn
New York,2010-10-16,17.432356163791646,autumn
New York,2010-10-17,23.185114236194302,autumn
New York,2010-10-18,22.988652547326716,autumn
New York,2010-10-19,23.9625702260638,autumn
New York,2010-10-20,18.43337910722141,autumn
New York,2010-10-21,14.118163465367813,autumn
New York,2010-10-22,17.991308856690264,autumn
New York,2010-10-23,17.98882141571284,autumn
New York,2010-10-24,12.299053024854487,autumn
New York,2010-10-25,15.908303486966755,autumn
New York,2010-10-26,16.103105609563976,autumn
New York,2010-10-27,5.134866143683238,autumn
New York,2010-10-28,13.156204707099192,autumn
New York,2010-10-29,16.990989843646837,autumn
New York,2010-10-30,15.117171778388569,autumn
New York,2010-10-31,24.2775804687683,autumn
New York,2010-11-01,8.913090820119315,autumn
New York,2010-11-02,20.29707842356021,autumn
New York,2010-11-03,18.44713712485551,autumn
New York,2010-11-04,8.967110590461555,autumn
New York,2010-11-05,22.52529403520449,autumn
New York,2010-11-06,14.50320887699868,autumn
New York,2010-11-07,9.9255657958679,autumn
New York,2010-11-08,12.520673354052715,autumn
New York,2010-11-09,19.262108471506753,autumn
New York,2010-11-10,7.7011576647339295,autumn
New York,2010-11-11,13.477080172248744,autumn
New York,2010-11-12,13.495816378986465,autumn
New York,2010-11-13,20.36954411573081,autumn
New York,2010-11-14,20.03997609070573,autumn
New York,2010-11-15,7.920674434857672,autumn
New York,2010-11-16,17.004505410392657,autumn
New York,2010-11-17,18.970157046577008,autumn
New York,2010-11-18,16.93413914861919,autumn
New York,2010-11-19,24.461406741796914,autumn
New York,2010-11-20,15.9226701444603,autumn
New York,2010-11-21,13.897606166914883,autumn
New York,2010-11-22,8.978301807955866,autumn
New York,2010-11-23,14.535422327219326,autumn
New York,2010-11-24,14.475931600626216,autumn
New York,2010-11-25,9.145273010919208,autumn
New York,2010-11-26,23.979895427606785,autumn
New York,2010-11-27,14.752198020430438,autumn
New York,2010-11-28,18.47565074551415,autumn
New York,2010-11-29,18.30654595691004,autumn
New York,2010-11-30,11.10071948626821,autumn
New York,2010-12-01,2.3581601035813184,winter
New York,2010-12-02,11.729433637295939,winter
New York,2010-12-03,-0.4912030619872332,winter
New York,2010-12-04,2.103154760699806,winter
New York,2010-12-05,1.3966779804140383,winter
New York,2010-12-06,-0.093511369220626,winter
New York,2010-12-07,8.251381233368253,winter
New York,2010-12-08,-1.2260170467609337,winter
New York,2010-12-09,-6.322983019326941,winter
New York,2010-12-10,-7.11075903243003,winter
New York,2010-12-11,5.245587173694939,winter
New York,2010-12-12,-0.9022458528100556,winter
New York,2010-12-13,-3.1638388675555227,winter
New York,2010-12-14,3.7162924578416274,winter
New York,2010-12-15,6.245835510177418,winter
New York,2010-12-16,2.859295989296857,winter
New York,2010-12-17,2.675961521396704,winter
New York,2010-12-18,-5.100320346940162,winter
New York,2010-12-19,3.5890818534628814,winter
New York,2010-12-20,-3.3188034226419107,winter
New York,2010-12-21,-3.6669512795175017,winter
New York,2010-12-22,0.08574143420279047,winter
New York,2010-12-23,1.4231737956737534,winter
New York,2010-12-24,-0.9492115745463726,winter
New York,2010-12-25,-2.3870480589170118,winter
New York,2010-12-26,0.03187162995929564,winter
New York,2010-12-27,-2.792017650805505,winter
New York,2010-12-28,-5.5306042681454,winter
New York,2010-12-29,-9.14300667611631,winter
New York,2010-12-30,-0.6399085519711991,winter
New York,2010-12-31,-3.2753647650154205,winter
New York,2011-01-01,-1.8383169029116095,winter
New York,2011-01-02,-9.859716571271026,winter
New York,2011-01-03,0.9709332300284158,winter
New York,2011-01-04,-3.8908558397973367,winter
New York,2011-01-05,-5.3528688079805775,winter
New York,2011-01-06,-6.451658224594958,winter
New York,2011-01-07,6.756235110470307,winter
New York,2011-01-08,-0.9093053278144039,winter
New York,2011-01-09,3.3619723644163813,winter
New York,2011-01-10,5.059907241947004,winter
New York,2011-01-11,-3.058523592844791,winter
New York,2011-01-12,2.92122647328704,winter
New York,2011-01-13,-2.5517099926918108,winter
New York,2011-01-14,0.03787143896618043,winter
New York,2011-01-15,-4.247334444971682,winter
New York,2011-01-16,1.0069046747600232,winter
New York,2011-01-17,-1.348148890603681,winter
New York,2011-01-18,0.11715035506431234,winter
New York,2011-01-19,-2.561967666641707,winter
New York,2011-01-20,-4.070918563992362,winter
New York,2011-01-21,-9.365753997165413,winter
New York,2011-01-22,-3.5832350063847045,winter
New York,2011-01-23,2.5164428526528138,winter
New York,2011-01-24,-5.475256834822213,winter
New York,2011-01-25,-11.373289702655127,winter
New York,2011-01-26,-3.519183860475419,winter
New York,2011-01-27,-7.562942589560802,winter
New York,2011-01-28,8.357642168232635,winter
New York,2011-01-29,0.2547395516576948,winter
New York,2011-01-30,-5.520382965153917,winter
New York,2011-01-31,3.32297247546805,winter
New York,2011-02-01,1.502537754065332,winter
New York,2011-02-02,6.871813048224759,winter
New York,2011-02-03,7.145348906293343,winter
New York,2011-02-04,-3.7661754316002587,winter
New York,2011-02-05,-2.7244613885285873,winter
New York,2011-02-06,-9.570996993830462,winter
New York,2011-02-07,1.0964084670010645,winter
New York,2011-02-08,0.5327964484136948,winter
New York,2011-02-09,2.6196230593269347,winter
New York,2011-02-10,3.8863060074588303,winter
New York,2011-02-11,11.911237450776959,winter
New York,2011-02-12,1.4626495534774522,winter
New York,2011-02-13,-3.806687606147948,winter
New York,2011-02-14,3.340372033049655,winter
New York,2011-02-15,-1.7713706767500557,winter
New York,2011-02-16,6.169463339244538,winter
New York,2011-02-17,-5.667412436261904,winter
New York,2011-02-18,13.125053191751764,winter
New York,2011-02-19,4.255962656392628,winter
New York,2011-02-20,-9.11700680770958,winter
New York,2011-02-21,-9.210615289058278,winter
New York,2011-02-22,-0.8906560308202676,winter
New York,2011-02-23,1.5260653879471868,winter
New York,2011-02-24,-1.55656362806097,winter
New York,2011-02-25,7.3015474168768835,winter
New York,2011-02-26,4.219797027237788,winter
New York,2011-02-27,5.644698043665598,winter
New York,2011-02-28,-3.7845949180323957,winter
New York,2011-03-01,7.032221559739407,spring
New York,2011-03-02,5.228012109884375,spring
New York,2011-03-03,12.510903507894337,spring
New York,2011-03-04,6.434360546117795,spring
New York,2011-03-05,8.46026282385329,spring
New York,2011-03-06,6.875250886936026,spring
New York,2011-03-07,0.7287662698068473,spring
New York,2011-03-08,3.977382175884604,spring
New York,2011-03-09,4.554400281101552,spring
New York,2011-03-10,7.022472772596574,spring
New York,2011-03-11,7.131117991843527,spring
New York,2011-03-12,5.921446405055281,spring
New York,2011-03-13,9.313844143321722,spring
New York,2011-03-14,14.147811021386358,spring
New York,2011-03-15,3.9828805231305475,spring
New York,2011-03-16,11.535001580395205,spring
New York,2011-03-17,20.107734325112304,spring
New York,2011-03-18,12.603896683822843,spring
New York,2011-03-19,13.64770205529868,spring
New York,2011-03-20,12.589342678705862,spring
New York,2011-03-21,11.591787866294709,spring
New York,2011-03-22,13.938686036832346,spring
New York,2011-03-23,7.176021827519246,spring
New York,2011-03-24,18.301474261780328,spring
New York,2011-03-25,11.20688316901436,spring
New York,2011-03-26,5.3695389652383145,spring
New York,2011-03-27,19.72111354472969,spring
New York,2011-03-28,11.306645689383405,spring
New York,2011-03-29,1.7131071053918365,spring
New York,2011-03-30,8.876856421015567,spring
New York,2011-03-31,12.531499552708066,spring
New York,2011-04-01,16.29854091163198,spring
New York,2011-04-02,14.761027735316421,spring
New York,2011-04-03,10.872679534901032,spring
New York,2011-04-04,11.243488815597994,spring
New York,2011-04-05,7.245572155848383,spring
New York,2011-04-06,10.538351046792265,spring
New York,2011-04-07,8.985468979085425,spring
New York,2011-04-08,4.595391008750074,spring
New York,2011-04-09,2.2507676408325485,spring
New York,2011-04-10,11.0509422256259,spring
New York,2011-04-11,2.9910996023441463,spring
New York,2011-04-12,3.789879182398943,spring
New York,2011-04-13,-0.118472464903423,spring
New York,2011-04-14,-1.8651533735810517,spring
New York,2011-04-15,11.350474737963225,spring
New York,2011-04-16,0.3131515319204681,spring
New York,2011-04-17,0.22767960859044756,spring
New York,2011-04-18,4.6271157378670935,spring
New York,2011-04-19,11.97199228302446,spring
New York,2011-04-20,12.4045908558738,spring
New York,2011-04-21,14.696356887661498,spring
New York,2011-04-22,4.091354289078258,spring
New York,2011-04-23,8.386382540775688,spring
New York,2011-04-24,-0.324186940675526,spring
New York,2011-04-25,8.76681780665973,spring
New York,2011-04-26,13.96846754949701,spring
New York,2011-04-27,1.7506625599610341,spring
New York,2011-04-28,3.1231420522898388,spring
New York,2011-04-29,10.95222989043955,spring
New York,2011-04-30,5.426319667693502,spring
New York,2011-05-01,18.024022681323522,spring
New York,2011-05-02,9.008161022320216,spring
New York,2011-05-03,3.5368738192542235,spring
New York,2011-05-04,3.5171317365771344,spring
New York,2011-05-05,2.7334854651598057,spring
New York,2011-05-06,0.5365439214206731,spring
New York,2011-05-07,9.944399640119236,spring
New York,2011-05-08,8.290972135745713,spring
New York,2011-05-09,8.986754080486275,spring
New York,2011-05-10,17.157723554751804,spring
New York,2011-05-11,15.587527054722452,spring
New York,2011-05-12,9.72788480104339,spring
New York,2011-05-13,8.02567858544895,spring
New York,2011-05-14,19.55762304812971,spring
New York,2011-05-15,10.369026903114547,spring
New York,2011-05-16,10.546978887062355,spring
New York,2011-05-17,6.0016097664500805,spring
New York,2011-05-18,14.7743201048929,spring
New York,2011-05-19,11.645973706322557,spring
New York,2011-05-20,10.147630443915762,spring
New York,2011-05-21,7.027503846126274,spring
New York,2011-05-22,7.126120711823211,spring
New York,2011-05-23,13.652291260693987,spring
New York,2011-05-24,9.800033783418908,spring
New York,2011-05-25,13.440466208465715,spring
New York,2011-05-26,16.12202600614051,spring
New York,2011-05-27,14.599078036158254,spring
New York,2011-05-28,14.046630402348795,spring
New York,2011-05-29,6.864653232548315,spring
New York,2011-05-30,3.384975012252511,spring
New York,2011-05-31,7.802581306769408,spring
New York,2011-06-01,21.10575002538746,summer
New York,2011-06-02,26.51673786050743,summer
New York,2011-06-03,12.502398590015156,summer
New York,2011-06-04,19.914800763736267,summer
New York,2011-06-05,22.410406532103423,summer
New York,2011-06-06,14.66069071782516,summer
New York,2011-06-07,26.455561301628748,summer
New York,2011-06-08,20.45837100060112,summer
New York,2011-06-09,28.487575568191474,summer
New York,2011-06-10,25.085298234386844,summer
New York,2011-06-11,31.73130162544533,summer
New York,2011-06-12,12.134184139947733,summer
New York,2011-06-13,29.9356474948266,summer
New York,2011-06-14,33.23148509552887,summer
New York,2011-06-15,22.26166967392545,summer
New York,2011-06-16,23.205669636347796,summer
New York,2011-06-17,24.764870086702416,summer
New York,2011-06-18,16.52874776949904,summer
New York,2011-06-19,31.662233722631576,summer
New York,2011-06-20,27.87820983500923,summer
New York,2011-06-21,27.70361422213706,summer
New York,2011-06-22,22.0128096491512,summer
New York,2011-06-23,25.441371739365003,summer
New York,2011-06-24,21.7238855135717,summer
New York,2011-06-25,27.271668104479744,summer
New York,2011-06-26,24.78092000866992,summer
New York,2011-06-27,21.405252599525703,summer
New York,2011-06-28,26.225220007530453,summer
New York,2011-06-29,17.43978739273691,summer
New York,2011-06-30,26.461925521550114,summer
New York,2011-07-01,28.380756704428936,summer
New York,2011-07-02,23.3838094960835,summer
New York,2011-07-03,19.41984482558555,summer
New York,2011-07-04,15.647281055467102,summer
New York,2011-07-05,22.610258599837636,summer
New York,2011-07-06,31.183248114053118,summer
New York,2011-07-07,20.16482022445765,summer
New York,2011-07-08,24.825236283489172,summer
New York,2011-07-09,31.9406744292361,summer
New York,2011-07-10,17.972144466423284,summer
New York,2011-07-11,19.034514477247544,summer
New York,2011-07-12,24.675113688807926,summer
New York,2011-07-13,25.522808304440343,summer
New York,2011-07-14,24.690393493415694,summer
New York,2011-07-15,25.39868418436752,summer
New York,2011-07-16,26.42869879281767,summer
New York,2011-07-17,19.162184860589306,summer
New York,2011-07-18,26.768500084263426,summer
New York,2011-07-19,30.817216516754822,summer
New York,2011-07-20,18.873135916707394,summer
New York,2011-07-21,24.439350562590757,summer
New York,2011-07-22,24.180397946848682,summer
New York,2011-07-23,25.96331083695374,summer
New York,2011-07-24,23.112146262851873,summer
New York,2011-07-25,27.661271665609664,summer
New York,2011-07-26,29.63343618907367,summer
New York,2011-07-27,24.7035704407315,summer
New York,2011-07-28,21.787940648328004,summer
New York,2011-07-29,26.095235024079408,summer
New York,2011-07-30,30.77745314576295,summer
New York,2011-07-31,18.216349976438767,summer
New York,2011-08-01,21.106462088059633,summer
New York,2011-08-02,27.748521030637193,summer
New York,2011-08-03,24.4333610590837,summer
New York,2011-08-04,21.17705190276594,summer
New York,2011-08-05,24.59751345813644,summer
New York,2011-08-06,30.41448977871539,summer
New York,2011-08-07,13.03335847930424,summer
New York,2011-08-08,30.916862498064294,summer
New York,2011-08-09,31.917550616243233,summer
New York,2011-08-10,20.811011102786583,summer
New York,2011-08-11,21.932128298473383,summer
New York,2011-08-12,25.71700988286048,summer
New York,2011-08-13,27.089362352276822,summer
New York,2011-08-14,30.39707314832976,summer
New York,2011-08-15,31.767019337339644,summer
New York,2011-08-16,40.51602942154926,summer
New York,2011-08-17,24.34222711957211,summer
New York,2011-08-18,25.272416843983034,summer
New York,2011-08-19,26.72715723439877,summer
New York,2011-08-20,31.687724323017537,summer
New York,2011-08-21,18.548468118183475,summer
New York,2011-08-22,30.54481605875475,summer
New York,2011-08-23,24.831016832747903,summer
New York,2011-08-24,24.08005462658462,summer
New York,2011-08-25,26.59143159778671,summer
New York,2011-08-26,27.000974717971907,summer
New York,2011-08-27,18.10386070630129,summer
New York,2011-08-28,11.698243272456,summer
New York,2011-08-29,32.67733087431758,summer
New York,2011-08-30,33.13629145104609,summer
New York,2011-08-31,32.242024134194885,summer
New York,2011-09-01,25.003108222688454,autumn
New York,2011-09-02,12.993279501227718,autumn
New York,2011-09-03,15.556257709992824,autumn
New York,2011-09-04,3.1419376941639,autumn
New York,2011-09-05,9.692039967192576,autumn
New York,2011-09-06,1.463870348972554,autumn
New York,2011-09-07,15.828312531151356,autumn
New York,2011-09-08,17.89773522549577,autumn
New York,2011-09-09,10.737020725233602,autumn
New York,2011-09-10,10.266621499460266,autumn
New York,2011-09-11,8.83580129646339,autumn
New York,2011-09-12,21.856508128133687,autumn
New York,2011-09-13,20.215733924474627,autumn
New York,2011-09-14,16.775854868691624,autumn
New York,2011-09-15,13.073657398120995,autumn
New York,2011-09-16,6.411491594403982,autumn
New York,2011-09-17,12.344514056542984,autumn
New York,2011-09-18,17.786371015701484,autumn
New York,2011-09-19,16.12428047060843,autumn
New York,2011-09-20,12.83465013376963,autumn
New York,2011-09-21,7.291345849692227,autumn
New York,2011-09-22,18.23273930528796,autumn
New York,2011-09-23,21.880527129701225,autumn
New York,2011-09-24,10.379754601472737,autumn
New York,2011-09-25,12.869242091992827,autumn
New York,2011-09-26,19.394111244630032,autumn
New York,2011-09-27,19.073280834521345,autumn
New York,2011-09-28,17.073075334897958,autumn
New York,2011-09-29,24.811658997550758,autumn
New York,2011-09-30,17.866393413096894,autumn
New York,2011-10-01,13.13328234313888,autumn
New York,2011-10-02,7.24814090098736,autumn
New York,2011-10-03,16.479876055368067,autumn
New York,2011-10-04,21.528654148658344,autumn
New York,2011-10-05,22.93559849286697,autumn
New York,2011-10-06,7.9534915302236815,autumn
New York,2011-10-07,17.1548834583644,autumn
New York,2011-10-08,19.570320711711318,autumn
New York,2011-10-09,18.6101377237293,autumn
New York,2011-10-10,14.159797017433839,autumn
New York,2011-10-11,17.75166622173748,autumn
New York,2011-10-12,24.301937161833294,autumn
New York,2011-10-13,7.675708521839798,autumn
